debug19U4MS:debugU1KDKN,1,1544042730370,"{""answer"": ""wood"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""constantObj""}"
debug19U4MS:debugU1KDKN,2,1544042730370,"{""answer"": ""second"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""densOrder""}"
debug19U4MS:debugU1KDKN,3,1544044189318,"{""answer"": ""loudness"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""featureAttend""}"
debug19U4MS:debugU1KDKN,4,1544044189320,"{""answer"": ""wood"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""constantObj""}"
debug19U4MS:debugU1KDKN,5,1544044189320,"{""answer"": ""second"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""densOrder""}"
debug19U4MS:debugU1KDKN,6,1544044198581,"{""Rating"": ""56"", ""ReactionTime"": 0, ""TrialName"": 2, ""IsInstruction"": true, ""TrialOrder"": 2}"
debug19U4MS:debugU1KDKN,7,1544075278473,"{""answer"": ""loudness"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""featureAttend""}"
debug19U4MS:debugU1KDKN,8,1544075278475,"{""answer"": ""wood"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""constantObj""}"
debug19U4MS:debugU1KDKN,9,1544075278475,"{""answer"": ""second"", ""phase"": ""INSTRUCTQUIZ"", ""question"": ""densOrder""}"
debug19U4MS:debugU1KDKN,10,1544075285336,"{""Rating"": ""53"", ""ReactionTime"": 0, ""TrialName"": 2, ""IsInstruction"": true, ""TrialOrder"": 2}"
debug19U4MS:debugU1KDKN,11,1544075358221,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""loudness"", ""question"": ""featureAttend""}"
debug19U4MS:debugU1KDKN,12,1544075358222,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""wood"", ""question"": ""constantObj""}"
debug19U4MS:debugU1KDKN,13,1544075358223,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""second"", ""question"": ""densOrder""}"
debug19U4MS:debugU1KDKN,14,1544075362200,"{""Rating"": ""54"", ""ReactionTime"": 0, ""TrialName"": 2, ""IsInstruction"": true, ""TrialOrder"": 2}"
debug19U4MS:debugU1KDKN,15,1544075363024,"{""Rating"": ""37"", ""ReactionTime"": 0, ""TrialName"": 2, ""IsInstruction"": true, ""TrialOrder"": 2}"
debugE2CP8B:debug0CH2ZV,0,1544077522558,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""loudness"", ""question"": ""featureAttend""}"
